Original_ID	Original_Description	Mapping	Original_Index	Cluster_Center_Boolean	MetaGeneSet	MetaGeneSet_Description
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	8	76	False	KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION
MP:0001272	increased metastatic potential	8	2168	False	KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION	8	167	True	KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION
KEGG_ASTHMA	KEGG_ASTHMA	8	1	False	KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION
MP:0006082	CNS inflammation	8	1922	False	KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION
MP:0005042	abnormal level of surface class II molecules	8	1289	False	KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION
MP:0005216	abnormal pancreatic alpha cell morphology	9	960	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0009254	disorganized pancreatic islets	9	296	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
ENSG00000117707	PROX1 PPI subnetwork	9	6326	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0009114	decreased pancreatic beta cell mass	9	484	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0003934	abnormal pancreas development	9	437	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0001944	abnormal pancreas morphology	9	287	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0004247	small pancreas	9	1288	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
GO:0003309	type B pancreatic cell differentiation	9	13563	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
REACTOME_REGULATION_OF_BETA:CELL_DEVELOPMENT	REACTOME_REGULATION_OF_BETA:CELL_DEVELOPMENT	9	3973	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
ENSG00000038358	EDC4 PPI subnetwork	9	9186	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0002693	abnormal pancreas physiology	9	666	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0009172	small pancreatic islets	9	2526	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0005215	abnormal pancreatic islet morphology	9	1787	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	9	171	True	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0003339	decreased pancreatic beta cell number	9	1202	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0009146	abnormal pancreatic acinar cell morphology	9	1646	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0005217	abnormal pancreatic beta cell morphology	9	2018	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	9	4278	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0003271	abnormal duodenum morphology	9	2293	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0003562	abnormal pancreatic beta cell physiology	9	1182	False	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
MP:0008547	abnormal neocortex morphology	10	1826	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000780	abnormal corpus callosum morphology	10	1841	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000792	abnormal cortical marginal zone morphology	10	1965	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000832	abnormal thalamus morphology	10	2553	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000807	abnormal hippocampus morphology	10	2076	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000774	decreased brain size	10	2583	False	MP:0000788	abnormal cerebral cortex morphology
MP:0008536	enlarged third ventricle	10	1058	False	MP:0000788	abnormal cerebral cortex morphology
MP:0005241	abnormal retinal ganglion layer morphology	10	425	False	MP:0000788	abnormal cerebral cortex morphology
MP:0006254	thin cerebral cortex	10	2504	False	MP:0000788	abnormal cerebral cortex morphology
MP:0003648	abnormal radial glial cell morphology	10	1893	False	MP:0000788	abnormal cerebral cortex morphology
MP:0008540	abnormal cerebrum morphology	10	2479	False	MP:0000788	abnormal cerebral cortex morphology
MP:0008535	enlarged lateral ventricles	10	1304	False	MP:0000788	abnormal cerebral cortex morphology
MP:0009969	abnormal cerebral cortex pyramidal cell morphology	10	1530	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000819	abnormal olfactory bulb morphology	10	459	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000781	decreased corpus callosum size	10	2601	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000788	abnormal cerebral cortex morphology	10	184	True	MP:0000788	abnormal cerebral cortex morphology
MP:0006007	abnormal basal ganglion morphology	10	2314	False	MP:0000788	abnormal cerebral cortex morphology
ENSG00000138083	SIX3 PPI subnetwork	10	5431	False	MP:0000788	abnormal cerebral cortex morphology
MP:0008439	abnormal cortical plate morphology	10	906	False	MP:0000788	abnormal cerebral cortex morphology
MP:0000812	abnormal dentate gyrus morphology	10	2425	False	MP:0000788	abnormal cerebral cortex morphology
MP:0004274	abnormal embryonic/fetal subventricular zone morphology	10	2201	False	MP:0000788	abnormal cerebral cortex morphology
MP:0002175	decreased brain weight	10	1605	False	MP:0000788	abnormal cerebral cortex morphology
MP:0009305	decreased retroperitoneal fat pad weight	11	1175	False	MP:0008034	enhanced lipolysis
MP:0008844	decreased subcutaneous adipose tissue amount	11	1510	False	MP:0008034	enhanced lipolysis
MP:0009171	enlarged pancreatic islets	11	1130	False	MP:0008034	enhanced lipolysis
GO:0005811	lipid particle	11	3540	False	MP:0008034	enhanced lipolysis
MP:0002970	abnormal white adipose tissue morphology	11	271	False	MP:0008034	enhanced lipolysis
MP:0010378	increased respiratory quotient	11	1798	False	MP:0008034	enhanced lipolysis
MP:0008033	impaired lipolysis	11	1753	False	MP:0008034	enhanced lipolysis
MP:0009133	decreased white fat cell size	11	2311	False	MP:0008034	enhanced lipolysis
MP:0005670	abnormal white adipose tissue physiology	11	675	False	MP:0008034	enhanced lipolysis
MP:0008034	enhanced lipolysis	11	190	True	MP:0008034	enhanced lipolysis
MP:0009293	decreased inguinal fat pad weight	11	1595	False	MP:0008034	enhanced lipolysis
GO:0050873	brown fat cell differentiation	11	13391	False	MP:0008034	enhanced lipolysis
MP:0003408	increased width of hypertrophic chondrocyte zone	12	322	False	MP:0000130	abnormal trabecular bone morphology
MP:0004991	decreased bone strength	12	1749	False	MP:0000130	abnormal trabecular bone morphology
MP:0000133	abnormal long bone metaphysis morphology	12	2380	False	MP:0000130	abnormal trabecular bone morphology
MP:0000065	abnormal bone marrow cavity morphology	12	2492	False	MP:0000130	abnormal trabecular bone morphology
MP:0005508	abnormal skeleton morphology	12	1815	False	MP:0000130	abnormal trabecular bone morphology
MP:0004989	decreased osteoblast cell number	12	293	False	MP:0000130	abnormal trabecular bone morphology
MP:0000063	decreased bone mineral density	12	1824	False	MP:0000130	abnormal trabecular bone morphology
MP:0004988	increased osteoblast cell number	12	1776	False	MP:0000130	abnormal trabecular bone morphology
MP:0009347	increased trabecular bone thickness	12	705	False	MP:0000130	abnormal trabecular bone morphology
MP:0000061	fragile skeleton	12	847	False	MP:0000130	abnormal trabecular bone morphology
MP:0000559	abnormal femur morphology	12	227	False	MP:0000130	abnormal trabecular bone morphology
MP:0003109	short femur	12	2637	False	MP:0000130	abnormal trabecular bone morphology
MP:0000135	decreased compact bone thickness	12	1828	False	MP:0000130	abnormal trabecular bone morphology
MP:0008151	increased diameter of long bones	12	2280	False	MP:0000130	abnormal trabecular bone morphology
MP:0002998	abnormal bone remodeling	12	1423	False	MP:0000130	abnormal trabecular bone morphology
MP:0008271	abnormal bone ossification	12	2329	False	MP:0000130	abnormal trabecular bone morphology
ENSG00000135074	ADAM19 PPI subnetwork	12	10183	False	MP:0000130	abnormal trabecular bone morphology
MP:0004986	abnormal osteoblast morphology	12	1034	False	MP:0000130	abnormal trabecular bone morphology
MP:0004016	decreased bone mass	12	443	False	MP:0000130	abnormal trabecular bone morphology
MP:0001541	abnormal osteoclast physiology	12	932	False	MP:0000130	abnormal trabecular bone morphology
MP:0000084	abnormal fontanelle morphology	12	1695	False	MP:0000130	abnormal trabecular bone morphology
MP:0003795	abnormal bone structure	12	1436	False	MP:0000130	abnormal trabecular bone morphology
MP:0003797	abnormal compact bone morphology	12	576	False	MP:0000130	abnormal trabecular bone morphology
MP:0000130	abnormal trabecular bone morphology	12	192	True	MP:0000130	abnormal trabecular bone morphology
MP:0005006	abnormal osteoblast physiology	12	974	False	MP:0000130	abnormal trabecular bone morphology
MP:0000069	kyphoscoliosis	12	434	False	MP:0000130	abnormal trabecular bone morphology
MP:0002896	abnormal bone mineralization	12	609	False	MP:0000130	abnormal trabecular bone morphology
MP:0000066	osteoporosis	12	1332	False	MP:0000130	abnormal trabecular bone morphology
MP:0004214	abnormal long bone diaphysis morphology	12	491	False	MP:0000130	abnormal trabecular bone morphology
MP:0008753	abnormal osteocyte morphology	12	1715	False	MP:0000130	abnormal trabecular bone morphology
MP:0006398	increased long bone epiphyseal plate size	12	197	False	MP:0000130	abnormal trabecular bone morphology
MP:0010124	decreased bone mineral content	12	1628	False	MP:0000130	abnormal trabecular bone morphology
MP:0008395	abnormal osteoblast differentiation	12	1997	False	MP:0000130	abnormal trabecular bone morphology
MP:0004984	increased osteoclast cell number	12	624	False	MP:0000130	abnormal trabecular bone morphology
MP:0001533	abnormal skeleton physiology	12	1022	False	MP:0000130	abnormal trabecular bone morphology
MP:0005140	decreased cardiac muscle contractility	13	511	False	MP:0002753	dilated heart left ventricle
MP:0002625	heart left ventricle hypertrophy	13	2339	False	MP:0002753	dilated heart left ventricle
MP:0003920	abnormal heart right ventricle morphology	13	2310	False	MP:0002753	dilated heart left ventricle
MP:0008725	enlarged heart atrium	13	396	False	MP:0002753	dilated heart left ventricle
MP:0002834	decreased heart weight	13	1991	False	MP:0002753	dilated heart left ventricle
MP:0000274	enlarged heart	13	312	False	MP:0002753	dilated heart left ventricle
MP:0000280	thin ventricular wall	13	1761	False	MP:0002753	dilated heart left ventricle
MP:0003921	abnormal heart left ventricle morphology	13	2650	False	MP:0002753	dilated heart left ventricle
MP:0003222	increased cardiomyocyte apoptosis	13	1366	False	MP:0002753	dilated heart left ventricle
MP:0006138	congestive heart failure	13	2642	False	MP:0002753	dilated heart left ventricle
MP:0004564	enlarged myocardial fiber	13	611	False	MP:0002753	dilated heart left ventricle
MP:0002833	increased heart weight	13	2028	False	MP:0002753	dilated heart left ventricle
MP:0004937	dilated heart	13	2436	False	MP:0002753	dilated heart left ventricle
MP:0001544	abnormal cardiovascular system physiology	13	597	False	MP:0002753	dilated heart left ventricle
MP:0010724	thick interventricular septum	13	2164	False	MP:0002753	dilated heart left ventricle
MP:0003828	pulmonary edema	13	218	False	MP:0002753	dilated heart left ventricle
MP:0005329	abnormal myocardium layer morphology	13	1449	False	MP:0002753	dilated heart left ventricle
MP:0005598	decreased ventricle muscle contractility	13	2058	False	MP:0002753	dilated heart left ventricle
MP:0002753	dilated heart left ventricle	13	209	True	MP:0002753	dilated heart left ventricle
MP:0002953	thick ventricular wall	13	1296	False	MP:0002753	dilated heart left ventricle
MP:0003141	cardiac fibrosis	13	1061	False	MP:0002753	dilated heart left ventricle
MP:0004084	abnormal cardiac muscle relaxation	13	1878	False	MP:0002753	dilated heart left ventricle
MP:0005608	cardiac interstitial fibrosis	13	2247	False	MP:0002753	dilated heart left ventricle
MP:0003393	decreased cardiac output	13	1233	False	MP:0002753	dilated heart left ventricle
MP:0000276	heart right ventricle hypertrophy	13	2221	False	MP:0002753	dilated heart left ventricle
MP:0002190	disorganized myocardium	13	1342	False	MP:0002753	dilated heart left ventricle
MP:0002754	dilated heart right ventricle	13	2398	False	MP:0002753	dilated heart left ventricle
MP:0000278	abnormal myocardial fiber morphology	13	1692	False	MP:0002753	dilated heart left ventricle
MP:0002795	dilated cardiomyopathy	13	2327	False	MP:0002753	dilated heart left ventricle
MP:0004215	abnormal myocardial fiber physiology	13	255	False	MP:0002753	dilated heart left ventricle
MP:0001722	pale yolk sac	14	1206	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001914	hemorrhage	14	386	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001672	abnormal embryogenesis/ development	14	835	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001689	incomplete somite formation	14	1572	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0003984	embryonic growth retardation	14	1246	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001718	abnormal visceral yolk sac morphology	14	840	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0005031	abnormal trophoblast layer morphology	14	2179	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001622	abnormal vasculogenesis	14	2493	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001701	incomplete embryo turning	14	808	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001719	absent vitelline blood vessels	14	2548	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0005312	pericardial effusion	14	367	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0002080	prenatal lethality	14	311	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0006301	abnormal mesenchyme morphology	14	734	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0009657	failure of chorioallantoic fusion	14	2525	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011099	complete lethality throughout fetal growth and development	14	2523	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011091	complete prenatal lethality	14	2557	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0000292	distended pericardium	14	2566	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011100	complete preweaning lethality	14	1428	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001787	pericardial edema	14	1942	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0006042	increased apoptosis	14	1354	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0003229	abnormal vitelline vasculature morphology	14	1350	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0002085	abnormal embryonic tissue morphology	14	2618	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0000596	abnormal liver development	14	934	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011098	complete embryonic lethality during organogenesis	14	232	True	MP:0011098	complete embryonic lethality during organogenesis
MP:0000295	trabecula carnea hypoplasia	14	1043	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001730	embryonic growth arrest	14	2328	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0000291	enlarged pericardium	14	223	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0004180	failure of initiation of embryo turning	14	560	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011097	complete embryonic lethality before turning of embryo	14	584	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001698	decreased embryo size	14	1106	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011092	complete embryonic lethality	14	2223	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0000930	wavy neural tube	14	1799	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011109	partial lethality throughout fetal growth and development	14	1482	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001917	intraventricular hemorrhage	14	1484	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0001723	disorganized yolk sac vascular plexus	14	1413	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0002189	abnormal myocardial trabeculae morphology	14	1095	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0011108	partial embryonic lethality during organogenesis	14	1417	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0002086	abnormal extraembryonic tissue morphology	14	2312	False	MP:0011098	complete embryonic lethality during organogenesis
GO:0001701	in utero embryonic development	14	11320	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0003396	abnormal embryonic hematopoiesis	14	2359	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0003403	absent placental labyrinth	14	1497	False	MP:0011098	complete embryonic lethality during organogenesis
MP:0003672	abnormal ureter development	15	2324	False	MP:0000534	abnormal ureter morphology
MP:0000534	abnormal ureter morphology	15	242	True	MP:0000534	abnormal ureter morphology
MP:0000516	abnormal renal/urinary system morphology	15	879	False	MP:0000534	abnormal ureter morphology
MP:0000536	hydroureter	15	1072	False	MP:0000534	abnormal ureter morphology
MP:0003827	abnormal Wolffian duct morphology	15	1160	False	MP:0000534	abnormal ureter morphology
MP:0008217	abnormal B cell activation	16	2182	False	MP:0005017	decreased B cell number
MP:0010373	myeloid hyperplasia	16	2173	False	MP:0005017	decreased B cell number
MP:0005093	decreased B cell proliferation	16	2013	False	MP:0005017	decreased B cell number
MP:0002026	leukemia	16	2465	False	MP:0005017	decreased B cell number
MP:0008174	decreased follicular B cell number	16	905	False	MP:0005017	decreased B cell number
MP:0008479	decreased spleen white pulp amount	16	672	False	MP:0005017	decreased B cell number
MP:0000221	decreased leukocyte cell number	16	2279	False	MP:0005017	decreased B cell number
MP:0006387	abnormal T cell number	16	1362	False	MP:0005017	decreased B cell number
MP:0001802	arrested B cell differentiation	16	1231	False	MP:0005017	decreased B cell number
MP:0005016	decreased lymphocyte cell number	16	1225	False	MP:0005017	decreased B cell number
ENSG00000211899	ENSG00000211899 PPI subnetwork	16	10393	False	MP:0005017	decreased B cell number
MP:0009339	decreased splenocyte number	16	937	False	MP:0005017	decreased B cell number
MP:0008168	decreased B-1a cell number	16	431	False	MP:0005017	decreased B cell number
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	16	71	False	MP:0005017	decreased B cell number
MP:0008182	decreased marginal zone B cell number	16	2640	False	MP:0005017	decreased B cell number
MP:0002459	abnormal B cell physiology	16	1042	False	MP:0005017	decreased B cell number
MP:0008782	increased B cell apoptosis	16	2530	False	MP:0005017	decreased B cell number
MP:0008214	increased immature B cell number	16	2033	False	MP:0005017	decreased B cell number
ENSG00000105369	CD79A PPI subnetwork	16	7533	False	MP:0005017	decreased B cell number
MP:0008211	decreased mature B cell number	16	1011	False	MP:0005017	decreased B cell number
MP:0008186	increased pro-B cell number	16	1266	False	MP:0005017	decreased B cell number
MP:0008190	decreased transitional stage B cell number	16	2595	False	MP:0005017	decreased B cell number
MP:0002831	absent Peyer's patches	16	2559	False	MP:0005017	decreased B cell number
MP:0000694	spleen hypoplasia	16	1748	False	MP:0005017	decreased B cell number
MP:0008208	decreased pro-B cell number	16	2502	False	MP:0005017	decreased B cell number
MP:0002458	abnormal B cell number	16	1801	False	MP:0005017	decreased B cell number
MP:0004978	decreased B-1 B cell number	16	2379	False	MP:0005017	decreased B cell number
MP:0008071	absent B cells	16	1796	False	MP:0005017	decreased B cell number
MP:0008212	absent mature B cells	16	1133	False	MP:0005017	decreased B cell number
MP:0000716	abnormal immune system cell morphology	16	504	False	MP:0005017	decreased B cell number
MP:0003132	increased pre-B cell number	16	1809	False	MP:0005017	decreased B cell number
MP:0005017	decreased B cell number	16	246	True	MP:0005017	decreased B cell number
MP:0000692	small spleen	16	2217	False	MP:0005017	decreased B cell number
MP:0004939	abnormal B cell morphology	16	1775	False	MP:0005017	decreased B cell number
MP:0000333	decreased bone marrow cell number	16	2489	False	MP:0005017	decreased B cell number
MP:0002144	abnormal B cell differentiation	16	349	False	MP:0005017	decreased B cell number
MP:0008215	decreased immature B cell number	16	1708	False	MP:0005017	decreased B cell number
MP:0004953	decreased spleen weight	16	2554	False	MP:0005017	decreased B cell number
MP:0002401	abnormal lymphopoiesis	16	682	False	MP:0005017	decreased B cell number
MP:0008209	decreased pre-B cell number	16	213	False	MP:0005017	decreased B cell number
MP:0002223	lymphoid hypoplasia	16	1336	False	MP:0005017	decreased B cell number
MP:0000693	spleen hyperplasia	17	1945	False	MP:0000691	enlarged spleen
MP:0002398	abnormal bone marrow cell morphology/development	17	1419	False	MP:0000691	enlarged spleen
MP:0000702	enlarged lymph nodes	17	1212	False	MP:0000691	enlarged spleen
MP:0008476	increased spleen red pulp amount	17	1968	False	MP:0000691	enlarged spleen
MP:0009338	increased splenocyte number	17	2341	False	MP:0000691	enlarged spleen
MP:0001862	interstitial pneumonia	17	1001	False	MP:0000691	enlarged spleen
MP:0001655	multifocal hepatic necrosis	17	2346	False	MP:0000691	enlarged spleen
MP:0005014	increased B cell number	17	517	False	MP:0000691	enlarged spleen
MP:0000240	extramedullary hematopoiesis	17	2084	False	MP:0000691	enlarged spleen
MP:0000217	abnormal leukocyte cell number	17	282	False	MP:0000691	enlarged spleen
MP:0002396	abnormal hematopoietic system morphology/development	17	1421	False	MP:0000691	enlarged spleen
MP:0000689	abnormal spleen morphology	17	284	False	MP:0000691	enlarged spleen
MP:0008478	increased spleen white pulp amount	17	998	False	MP:0000691	enlarged spleen
MP:0006410	abnormal common myeloid progenitor cell morphology	17	614	False	MP:0000691	enlarged spleen
MP:0005251	blepharitis	17	993	False	MP:0000691	enlarged spleen
MP:0002052	decreased tumor incidence	17	1894	False	MP:0000691	enlarged spleen
MP:0000691	enlarged spleen	17	259	True	MP:0000691	enlarged spleen
MP:0005013	increased lymphocyte cell number	17	1886	False	MP:0000691	enlarged spleen
MP:0002397	abnormal bone marrow morphology	17	1055	False	MP:0000691	enlarged spleen
MP:0004809	increased hematopoietic stem cell number	17	1710	False	MP:0000691	enlarged spleen
MP:0000709	enlarged thymus	17	670	False	MP:0000691	enlarged spleen
MP:0005505	increased platelet cell number	17	795	False	MP:0000691	enlarged spleen
MP:0000321	increased bone marrow cell number	17	814	False	MP:0000691	enlarged spleen
MP:0000220	increased monocyte cell number	17	1584	False	MP:0000691	enlarged spleen
MP:0002357	abnormal spleen white pulp morphology	17	1740	False	MP:0000691	enlarged spleen
MP:0008477	decreased spleen red pulp amount	17	1328	False	MP:0000691	enlarged spleen
MP:0001545	abnormal hematopoietic system physiology	17	2315	False	MP:0000691	enlarged spleen
MP:0002356	abnormal spleen red pulp morphology	17	453	False	MP:0000691	enlarged spleen
MP:0001194	dermatitis	17	1355	False	MP:0000691	enlarged spleen
MP:0004952	increased spleen weight	17	251	False	MP:0000691	enlarged spleen
MP:0000218	increased leukocyte cell number	17	1188	False	MP:0000691	enlarged spleen
MP:0000219	increased neutrophil cell number	17	1936	False	MP:0000691	enlarged spleen
MP:0010879	decreased trabecular bone volume	18	1902	False	MP:0010869	decreased bone trabecula number
MP:0009346	decreased trabecular bone thickness	18	2305	False	MP:0010869	decreased bone trabecula number
MP:0010869	decreased bone trabecula number	18	289	True	MP:0010869	decreased bone trabecula number
MP:0010876	decreased bone volume	18	924	False	MP:0010869	decreased bone trabecula number
MP:0004568	fusion of glossopharyngeal and vagus nerve	19	2039	False	MP:0004310	small otic vesicle
MP:0002884	abnormal branchial arch morphology	19	529	False	MP:0004310	small otic vesicle
GO:0043584	nose development	19	12733	False	MP:0004310	small otic vesicle
MP:0004310	small otic vesicle	19	301	True	MP:0004310	small otic vesicle
MP:0000036	absent semicircular canals	19	2521	False	MP:0004310	small otic vesicle
MP:0003703	abnormal vestibulocochlear ganglion morphology	19	2462	False	MP:0004310	small otic vesicle
MP:0000039	abnormal otic capsule morphology	19	1683	False	MP:0004310	small otic vesicle
